ticker,cik,sic,ff12,ff48,ff49,ff_label,sic_desc
ASX,1122411,3674.0,6,-1,-1,BusEq,
CBOE,1374310,6200.0,11,-1,-1,Money,
NTRA,1604821,8071.0,10,-1,-1,Hlth,
CINF,20286,6331.0,11,-1,-1,Money,
DOV,29905,3530.0,3,-1,-1,Manuf,
SMCI,1375365,3571.0,6,-1,-1,BusEq,
RF,1281761,6021.0,11,-1,-1,Money,
STE,1757898,3842.0,10,-1,-1,Hlth,
TYL,860731,7372.0,6,-1,-1,BusEq,
ES,72741,4911.0,8,-1,-1,Utils,
ULTA,1403568,5990.0,9,-1,-1,Shops,
CYBR,1598110,7372.0,6,-1,-1,BusEq,
BEKE,1809587,6531.0,11,-1,-1,Money,
STM,932787,3674.0,6,-1,-1,BusEq,
HUBB,48898,3670.0,6,-1,-1,BusEq,
WSM,719955,5700.0,9,-1,-1,Shops,
SATS,1415404,4899.0,7,-1,-1,Telcm,
CHD,313927,2840.0,5,-1,-1,Chems,
LH,920148,8071.0,10,-1,-1,Hlth,
TROW,1113169,6282.0,11,-1,-1,Money,
CG,1527166,6282.0,11,-1,-1,Money,
DG,29534,5331.0,9,-1,-1,Shops,
LDOS,1336920,7373.0,6,-1,-1,BusEq,
RSHGY,1447391,,12,-1,-1,Other,
NVR,906163,1531.0,12,-1,-1,Other,
TELNY,1126113,4813.0,7,-1,-1,Telcm,
NBIS,1513845,7370.0,6,-1,-1,BusEq,
DKNG,1883685,7990.0,12,-1,-1,Other,
RKLB,1819994,3760.0,3,-1,-1,Manuf,
ESLT,1027664,3728.0,3,-1,-1,Manuf,
SHG,1263043,6021.0,11,-1,-1,Money,
EXE,895126,1311.0,4,-1,-1,Enrgy,
BCE,718940,4813.0,7,-1,-1,Telcm,
JBL,898293,3672.0,6,-1,-1,BusEq,
CFG,759944,6022.0,11,-1,-1,Money,
PBA,1546066,1382.0,4,-1,-1,Enrgy,
CDW,1402057,5961.0,9,-1,-1,Shops,
TPG,1880661,6282.0,11,-1,-1,Money,
CPAY,1175454,7389.0,12,-1,-1,Other,
IOT,1642896,7373.0,6,-1,-1,BusEq,
DVN,1090012,1311.0,4,-1,-1,Enrgy,
FSLR,1274494,3674.0,6,-1,-1,BusEq,
NMR,1163653,6211.0,11,-1,-1,Money,
AER,1378789,7359.0,12,-1,-1,Other,
TPL,1811074,6792.0,11,-1,-1,Money,
RBA,1046102,7389.0,12,-1,-1,Other,
GRAB,1855612,7389.0,12,-1,-1,Other,
GWRE,1528396,7372.0,6,-1,-1,BusEq,
TEVA,818686,2834.0,10,-1,-1,Hlth,
YAHOY,1446437,,12,-1,-1,Other,
SSNC,1402436,7372.0,6,-1,-1,BusEq,
TPR,1116132,3100.0,1,-1,-1,NoDur,
GIB,1061574,8742.0,12,-1,-1,Other,
CMS,811156,4931.0,8,-1,-1,Utils,
CHKP,1015922,7372.0,6,-1,-1,BusEq,
GPN,1123360,7389.0,12,-1,-1,Other,
EIX,827052,4911.0,8,-1,-1,Utils,
BIIB,875045,2836.0,10,-1,-1,Hlth,
FLEX,866374,3672.0,6,-1,-1,BusEq,
BAP,1001290,6029.0,11,-1,-1,Money,
KEY,91576,6021.0,11,-1,-1,Money,
PMDIY,2013003,,12,-1,-1,Other,
RPRX,1802768,2834.0,10,-1,-1,Hlth,
ZBH,1136869,3842.0,10,-1,-1,Hlth,
CKHGF,1469059,,12,-1,-1,Other,
GDDY,1609711,7373.0,6,-1,-1,BusEq,
SBAC,1034054,6798.0,11,-1,-1,Money,
DGX,1022079,8071.0,10,-1,-1,Hlth,
AS,1988894,2300.0,1,-1,-1,NoDur,
NTNX,1618732,7372.0,6,-1,-1,BusEq,
CASY,726958,5500.0,9,-1,-1,Shops,
TSN,100493,2015.0,1,-1,-1,NoDur,
XPEV,1810997,3711.0,2,-1,-1,Durbl,
L,60086,6331.0,11,-1,-1,Money,
ON,1097864,3674.0,6,-1,-1,BusEq,
DKS,1089063,5940.0,9,-1,-1,Shops,
ZG,1617640,7389.0,12,-1,-1,Other,
VIV,1066119,4813.0,7,-1,-1,Telcm,
LULU,1397187,2300.0,1,-1,-1,NoDur,
DLTR,935703,5331.0,9,-1,-1,Shops,
LII,1069202,3585.0,3,-1,-1,Manuf,
HKHHY,1142231,,12,-1,-1,Other,
GPC,40987,5013.0,9,-1,-1,Shops,
RCI,733099,4841.0,7,-1,-1,Telcm,
PKG,75677,2650.0,3,-1,-1,Manuf,
EBR,1439124,4911.0,8,-1,-1,Utils,
TER,97210,3825.0,6,-1,-1,BusEq,
NI,1111711,4931.0,8,-1,-1,Utils,
RBRK,1943896,7372.0,6,-1,-1,BusEq,
STLD,1022671,3312.0,3,-1,-1,Manuf,
EC,1444406,1311.0,4,-1,-1,Enrgy,
NJDCY,1158967,3621.0,3,-1,-1,Manuf,
AMCR,1748790,3990.0,2,-1,-1,Durbl,
IHG,858446,7011.0,12,-1,-1,Other,
BNT,1837429,6399.0,11,-1,-1,Money,
TLK,1001807,4813.0,7,-1,-1,Telcm,
RL,1037038,2320.0,1,-1,-1,NoDur,
FFIV,1048695,3576.0,6,-1,-1,BusEq,
MKC,63754,2090.0,1,-1,-1,NoDur,
TRMB,864749,3829.0,6,-1,-1,BusEq,
IT,749251,8741.0,12,-1,-1,Other,
ESS,920522,6798.0,11,-1,-1,Money,
INVH,1687229,6510.0,11,-1,-1,Money,
HAL,45012,1389.0,4,-1,-1,Enrgy,
EDPFY,1039610,4911.0,8,-1,-1,Utils,
TS,1190723,3312.0,3,-1,-1,Manuf,
UTHR,1082554,2834.0,10,-1,-1,Hlth,
KOF,910631,2086.0,1,-1,-1,NoDur,
CTRA,858470,1311.0,4,-1,-1,Enrgy,
GEN,849399,7372.0,6,-1,-1,BusEq,
CW,26324,3590.0,3,-1,-1,Manuf,
FITBI,35527,6022.0,11,-1,-1,Money,
OMVKY,882602,8880.0,12,-1,-1,Other,
WY,106535,6798.0,11,-1,-1,Money,
CRBG,1889539,6311.0,11,-1,-1,Money,
PNR,77360,3550.0,3,-1,-1,Manuf,
APTV,1521332,3714.0,2,-1,-1,Durbl,
GFS,1709048,3674.0,6,-1,-1,BusEq,
PFG,1126328,6321.0,11,-1,-1,Money,
SMMT,1599298,2834.0,10,-1,-1,Hlth,
KEP,887225,4911.0,8,-1,-1,Utils,
BURL,1579298,5311.0,9,-1,-1,Shops,
KSPI,1985487,7389.0,12,-1,-1,Other,
SGI,1206264,2510.0,2,-1,-1,Durbl,
WAT,1000697,3826.0,6,-1,-1,BusEq,
WST,105770,3841.0,10,-1,-1,Hlth,
LYB,1489393,2860.0,5,-1,-1,Chems,
MAA,912595,6798.0,11,-1,-1,Money,
GFL,1780232,4953.0,12,-1,-1,Other,
CHWY,1766502,5961.0,9,-1,-1,Shops,
LPGCY,2068440,,12,-1,-1,Other,
ERIE,922621,6411.0,11,-1,-1,Money,
NWSA,1564708,2711.0,1,-1,-1,NoDur,
USFD,1665918,5140.0,9,-1,-1,Shops,
WMG,1319161,7900.0,12,-1,-1,Other,
CIEN,936395,3661.0,6,-1,-1,BusEq,
J,52988,1600.0,12,-1,-1,Other,
TLN,1622536,4911.0,8,-1,-1,Utils,
DECK,910521,3021.0,3,-1,-1,Manuf,
GMAB,1434265,2834.0,10,-1,-1,Hlth,
DOW,1751788,2821.0,5,-1,-1,Chems,
FNMA,310522,6111.0,11,-1,-1,Money,
FTAI,1590364,7350.0,12,-1,-1,Other,
RIVN,1874178,3711.0,2,-1,-1,Durbl,
SNA,91440,3420.0,3,-1,-1,Manuf,
BG,1996862,2070.0,1,-1,-1,NoDur,
UMC,1033767,3674.0,6,-1,-1,BusEq,
U,1810806,7372.0,6,-1,-1,BusEq,
INCY,879169,8731.0,12,-1,-1,Other,
TRU,1552033,7320.0,12,-1,-1,Other,
IFF,51253,2860.0,5,-1,-1,Chems,
PSKY,2041610,4833.0,7,-1,-1,Telcm,
SN,1957132,3630.0,2,-1,-1,Durbl,
BEP,1533232,4911.0,8,-1,-1,Utils,
OKTA,1660134,7372.0,6,-1,-1,BusEq,
ACM,868857,8711.0,12,-1,-1,Other,
LNT,352541,4931.0,8,-1,-1,Utils,
RPM,110621,2851.0,5,-1,-1,Chems,
EXPD,746515,4731.0,12,-1,-1,Other,
EVRG,1711269,4931.0,8,-1,-1,Utils,
THC,70318,8062.0,10,-1,-1,Hlth,
CSL,790051,3060.0,3,-1,-1,Manuf,
PFGC,1618673,5141.0,9,-1,-1,Shops,
FTI,1681459,3533.0,3,-1,-1,Manuf,
TECK,886986,1400.0,12,-1,-1,Other,
FNF,1331875,6361.0,11,-1,-1,Money,
LUV,92380,4512.0,12,-1,-1,Other,
SUI,912593,6798.0,11,-1,-1,Money,
BSY,1031308,7372.0,6,-1,-1,BusEq,
BBY,764478,5731.0,9,-1,-1,Shops,
FTV,1659166,3823.0,6,-1,-1,BusEq,
WSO,105016,5070.0,9,-1,-1,Shops,
YUMC,1673358,5812.0,9,-1,-1,Shops,
DOCU,1261333,7372.0,6,-1,-1,BusEq,
SNN,845982,3842.0,10,-1,-1,Hlth,
TWLO,1447669,7372.0,6,-1,-1,BusEq,
NPXYY,2019040,,12,-1,-1,Other,
LOGI,1032975,3577.0,6,-1,-1,BusEq,
SBS,1170858,4941.0,8,-1,-1,Utils,
EQH,1333986,6411.0,11,-1,-1,Money,
ARCC,1287750,,12,-1,-1,Other,
RS,861884,5051.0,9,-1,-1,Shops,
DPZ,1286681,5140.0,9,-1,-1,Shops,
ZBRA,877212,3560.0,3,-1,-1,Manuf,
BLDR,1316835,5211.0,9,-1,-1,Shops,
BCH,1161125,6029.0,11,-1,-1,Money,
COHR,820318,3827.0,6,-1,-1,BusEq,
PKX,889132,3312.0,3,-1,-1,Manuf,
MAS,62996,3430.0,3,-1,-1,Manuf,
CLX,21076,2842.0,5,-1,-1,Chems,
VDMCY,1468608,,12,-1,-1,Other,
CNC,1071739,6324.0,11,-1,-1,Money,
DT,1773383,7372.0,6,-1,-1,BusEq,
TKO,1973266,7900.0,12,-1,-1,Other,
KIM,879101,6798.0,11,-1,-1,Money,
ILMN,1110803,3826.0,6,-1,-1,BusEq,
OMC,29989,7311.0,12,-1,-1,Other,
XPO,1166003,4700.0,12,-1,-1,Other,
PAAS,771992,1040.0,12,-1,-1,Other,
EWBC,1069157,6022.0,11,-1,-1,Money,
CHRW,1043277,4731.0,12,-1,-1,Other,
FMS,1333141,8090.0,10,-1,-1,Hlth,
HOLX,859737,3844.0,10,-1,-1,Hlth,
BWXT,1486957,3510.0,3,-1,-1,Manuf,
WES,1423902,4922.0,8,-1,-1,Utils,
WWD,108312,3620.0,3,-1,-1,Manuf,
NVT,1720635,3550.0,3,-1,-1,Manuf,
LTM,1047716,4512.0,12,-1,-1,Other,
AMH,1562401,6798.0,11,-1,-1,Money,
ALLE,1579241,7381.0,12,-1,-1,Other,
JLL,1037976,6531.0,11,-1,-1,Money,
ONON,1858985,3021.0,3,-1,-1,Manuf,
APG,1796209,7340.0,12,-1,-1,Other,
QXO,1236275,5030.0,9,-1,-1,Shops,
CELH,1341766,2086.0,1,-1,-1,NoDur,
UDR,74208,6798.0,11,-1,-1,Money,
WPC,1025378,6798.0,11,-1,-1,Money,
NLY,1043219,6798.0,11,-1,-1,Money,
NBIX,914475,2836.0,10,-1,-1,Hlth,
ARE,1035443,6798.0,11,-1,-1,Money,
ROKU,1428439,4841.0,7,-1,-1,Telcm,
EG,1095073,6331.0,11,-1,-1,Money,
RYAN,1849253,6411.0,11,-1,-1,Money,
ZTO,1677250,4210.0,12,-1,-1,Other,
CNH,1567094,3531.0,3,-1,-1,Manuf,
TXT,217346,3720.0,3,-1,-1,Manuf,
BIP,1406234,4400.0,12,-1,-1,Other,
FDS,1013237,7370.0,6,-1,-1,BusEq,
GGG,42888,3561.0,3,-1,-1,Manuf,
HRL,48465,2011.0,1,-1,-1,NoDur,
ARNNY,1719117,,12,-1,-1,Other,
EMA,1127248,4911.0,8,-1,-1,Utils,
HLI,1302215,6282.0,11,-1,-1,Money,
NIO,1736541,3711.0,2,-1,-1,Durbl,
YMM,1838413,7372.0,6,-1,-1,BusEq,
MTZ,15615,1623.0,12,-1,-1,Other,
COOP,933136,6199.0,11,-1,-1,Money,
H,1468174,7011.0,12,-1,-1,Other,
BALL,9389,3411.0,3,-1,-1,Manuf,
CF,1324404,2870.0,5,-1,-1,Chems,
AGI,1178819,1040.0,12,-1,-1,Other,
JBHT,728535,4213.0,12,-1,-1,Other,
CIB,2058897,,12,-1,-1,Other,
MEDP,1668397,8731.0,12,-1,-1,Other,
GLPI,1575965,6798.0,11,-1,-1,Money,
CX,1076378,3241.0,3,-1,-1,Manuf,
COO,711404,3851.0,10,-1,-1,Hlth,
TEM,1717115,7370.0,6,-1,-1,BusEq,
SFM,1575515,5411.0,9,-1,-1,Shops,
ITT,216228,3561.0,3,-1,-1,Manuf,
RKUNY,1294591,,12,-1,-1,Other,
TOL,794170,1531.0,12,-1,-1,Other,
JEF,96223,6211.0,11,-1,-1,Money,
ASTS,1780312,4899.0,7,-1,-1,Telcm,
REG,910606,6798.0,11,-1,-1,Money,
FN,1408710,3661.0,6,-1,-1,BusEq,
LECO,59527,3540.0,3,-1,-1,Manuf,
ICLR,1060955,8731.0,12,-1,-1,Other,
WF,1264136,6029.0,11,-1,-1,Money,
IONQ,1824920,7373.0,6,-1,-1,BusEq,
BF.A,14693,2080.0,1,-1,-1,NoDur,
RTO,930157,8741.0,12,-1,-1,Other,
MANH,1056696,7372.0,6,-1,-1,BusEq,
DOCS,1516513,7371.0,6,-1,-1,BusEq,
AVY,8818,2670.0,3,-1,-1,Manuf,
OHI,888491,6798.0,11,-1,-1,Money,
WYNN,1174922,7011.0,12,-1,-1,Other,
PHYS,1477049,6221.0,11,-1,-1,Money,
MGA,749098,3714.0,2,-1,-1,Durbl,
LAMR,1090425,6798.0,11,-1,-1,Money,
VNOM,2074176,1311.0,4,-1,-1,Enrgy,
ULS,1901440,8734.0,12,-1,-1,Other,
BE,1664703,3620.0,3,-1,-1,Manuf,
BJ,1531152,5331.0,9,-1,-1,Shops,
BXP,1037540,6798.0,11,-1,-1,Money,
CNA,21175,6331.0,11,-1,-1,Money,
BEN,38777,6282.0,11,-1,-1,Money,
ALLY,40729,6022.0,11,-1,-1,Money,
BAH,1443646,8742.0,12,-1,-1,Other,
CLH,822818,4955.0,12,-1,-1,Other,
SLV,1330568,6221.0,11,-1,-1,Money,
PAC,1347557,4581.0,12,-1,-1,Other,
EHC,785161,8060.0,10,-1,-1,Hlth,
RGA,898174,6311.0,11,-1,-1,Money,
BAX,10456,3841.0,10,-1,-1,Hlth,
EVR,1360901,6282.0,11,-1,-1,Money,
DOC,765880,6798.0,11,-1,-1,Money,
DUOL,1562088,7372.0,6,-1,-1,BusEq,
PAYC,1590955,7372.0,6,-1,-1,BusEq,
ELS,895417,6798.0,11,-1,-1,Money,
NDSN,72331,3569.0,3,-1,-1,Manuf,
OC,1370946,3290.0,3,-1,-1,Manuf,
SAIL,2030781,7372.0,6,-1,-1,BusEq,
SOLV,1964738,3841.0,10,-1,-1,Hlth,
ENTG,1101302,3089.0,3,-1,-1,Manuf,
STN,1131383,8711.0,12,-1,-1,Other,
ASND,1612042,2834.0,10,-1,-1,Hlth,
PAG,1019849,5500.0,9,-1,-1,Shops,
VTRS,1792044,2834.0,10,-1,-1,Hlth,
SNAP,1564408,7370.0,6,-1,-1,BusEq,
BSAC,1027552,6029.0,11,-1,-1,Money,
CRS,17843,3312.0,3,-1,-1,Manuf,
IEX,832101,3561.0,3,-1,-1,Manuf,
RGLD,85535,6795.0,11,-1,-1,Money,
HST,1070750,6798.0,11,-1,-1,Money,
RDY,1135951,2834.0,10,-1,-1,Hlth,
PAA,1070423,4610.0,12,-1,-1,Other,
MBLY,1910139,7372.0,6,-1,-1,BusEq,
SNX,1177394,5045.0,9,-1,-1,Shops,
SQM,909037,1400.0,12,-1,-1,Other,
YPF,904851,2911.0,4,-1,-1,Enrgy,
POOL,945841,5090.0,9,-1,-1,Shops,
CART,1579091,7389.0,12,-1,-1,Other,
CPT,906345,6798.0,11,-1,-1,Money,
AEG,769218,6311.0,11,-1,-1,Money,
SOTGY,1601992,,12,-1,-1,Other,
UNM,5513,6321.0,11,-1,-1,Money,
JKHY,779152,7373.0,6,-1,-1,BusEq,
SUZ,909327,2621.0,3,-1,-1,Manuf,
QMMM,1971542,7311.0,12,-1,-1,Other,
RBC,1324948,3562.0,3,-1,-1,Manuf,
BLD,1633931,1700.0,12,-1,-1,Other,
SJM,91419,2033.0,1,-1,-1,NoDur,
FHN,36966,6021.0,11,-1,-1,Money,
AFG,1042046,6331.0,11,-1,-1,Money,
DSEEY,1481045,8880.0,12,-1,-1,Other,
UHS,352915,8062.0,10,-1,-1,Hlth,
AVAV,1368622,3721.0,3,-1,-1,Manuf,
SF,720672,6211.0,11,-1,-1,Money,
JOBY,1819848,3721.0,3,-1,-1,Manuf,
NCLH,1513761,4400.0,12,-1,-1,Other,
HTHT,1483994,7011.0,12,-1,-1,Other,
TXRH,1289460,5812.0,9,-1,-1,Shops,
GL,320335,6311.0,11,-1,-1,Money,
JHX,1159152,3272.0,3,-1,-1,Manuf,
BZLFY,1072397,5141.0,9,-1,-1,Shops,
GTM,1794515,7372.0,6,-1,-1,BusEq,
RNR,913144,6331.0,11,-1,-1,Money,
AKAM,1086222,7389.0,12,-1,-1,Other,
PEN,1321732,3841.0,10,-1,-1,Hlth,
MP,1801368,1000.0,12,-1,-1,Other,
SWK,93556,3420.0,3,-1,-1,Manuf,
SCI,89089,7200.0,9,-1,-1,Shops,
WLK,1262823,2860.0,5,-1,-1,Chems,
ERJ,1355444,3721.0,3,-1,-1,Manuf,
HAS,46080,3944.0,1,-1,-1,NoDur,
PR,1658566,1311.0,4,-1,-1,Enrgy,
CCK,1219601,3411.0,3,-1,-1,Manuf,
WMS,1604028,3086.0,3,-1,-1,Manuf,
BZ,1842827,7370.0,6,-1,-1,BusEq,
OKLO,1849056,4911.0,8,-1,-1,Utils,
KTOS,1069258,3760.0,3,-1,-1,Manuf,
DAY,1725057,7372.0,6,-1,-1,BusEq,
WTRG,78128,4941.0,8,-1,-1,Utils,
MORN,1289419,6282.0,11,-1,-1,Money,
SEIC,350894,6211.0,11,-1,-1,Money,
HIMS,1773751,8011.0,10,-1,-1,Hlth,
BROS,1866581,5810.0,9,-1,-1,Shops,
SWKS,4127,3674.0,6,-1,-1,BusEq,
AGNC,1423689,6798.0,11,-1,-1,Money,
DRS,1833756,3812.0,6,-1,-1,BusEq,
BMRN,1048477,2834.0,10,-1,-1,Hlth,
NCLTY,1801729,,12,-1,-1,Other,
DTM,1842022,4922.0,8,-1,-1,Utils,
GNRC,1474735,3621.0,3,-1,-1,Manuf,
OVV,1792580,1311.0,4,-1,-1,Enrgy,
COKE,317540,2086.0,1,-1,-1,NoDur,
AIZ,1267238,6399.0,11,-1,-1,Money,
WCC,929008,5063.0,9,-1,-1,Shops,
LITE,1633978,3669.0,6,-1,-1,BusEq,
DLAKY,1049724,,12,-1,-1,Other,
PUGBY,2029472,,12,-1,-1,Other,
MLI,89439,3350.0,3,-1,-1,Manuf,
GME,1326380,5734.0,9,-1,-1,Shops,
CACI,16058,7373.0,6,-1,-1,BusEq,
AUR,1828108,7373.0,6,-1,-1,BusEq,
PCOR,1611052,7372.0,6,-1,-1,BusEq,
EXAS,1124140,8071.0,10,-1,-1,Hlth,
CR,1944013,3490.0,3,-1,-1,Manuf,
ACI,1646972,5411.0,9,-1,-1,Shops,
HII,1501585,3730.0,3,-1,-1,Manuf,
REXR,1571283,6798.0,11,-1,-1,Money,
RDEIY,1438654,,12,-1,-1,Other,
PNW,764622,4911.0,8,-1,-1,Utils,
LINE,1868159,6798.0,11,-1,-1,Money,
LKNCY,1767582,5810.0,9,-1,-1,Shops,
PPC,802481,2015.0,1,-1,-1,NoDur,
SSB,764038,6022.0,11,-1,-1,Money,
PNDRY,1505880,8880.0,12,-1,-1,Other,
ATI,1018963,3317.0,3,-1,-1,Manuf,
KNSL,1669162,6331.0,11,-1,-1,Money,
WBS,801337,6021.0,11,-1,-1,Money,
EXEL,939767,2836.0,10,-1,-1,Hlth,
ASR,1123452,4581.0,12,-1,-1,Other,
CRRFY,1078642,,12,-1,-1,Other,
IONS,874015,2834.0,10,-1,-1,Hlth,
BBIO,1743881,2834.0,10,-1,-1,Hlth,
FRHC,924805,6211.0,11,-1,-1,Money,
MOS,1285785,2870.0,5,-1,-1,Chems,
QGEN,1015820,2836.0,10,-1,-1,Hlth,
ARMK,1584509,5812.0,9,-1,-1,Shops,
AOS,91142,3630.0,2,-1,-1,Durbl,
AYI,1144215,3640.0,2,-1,-1,Durbl,
CPB,16732,2000.0,1,-1,-1,NoDur,
W,1616707,5961.0,9,-1,-1,Shops,
CSXXY,1541309,,12,-1,-1,Other,
APPF,1433195,7372.0,6,-1,-1,BusEq,
RVTY,31791,3826.0,6,-1,-1,BusEq,
TIMB,1826168,4813.0,7,-1,-1,Telcm,
MDGL,1157601,2834.0,10,-1,-1,Hlth,
GLXY,1859392,6211.0,11,-1,-1,Money,
MNDY,1845338,7372.0,6,-1,-1,BusEq,
UUGRY,1440130,,12,-1,-1,Other,
ORI,74260,6351.0,11,-1,-1,Money,
KAIKY,1447126,8880.0,12,-1,-1,Other,
AR,1433270,1311.0,4,-1,-1,Enrgy,
BILI,1723690,7374.0,6,-1,-1,BusEq,
IVZ,914208,6282.0,11,-1,-1,Money,
TAP,24545,2082.0,1,-1,-1,NoDur,
BPYPP,1545772,6500.0,11,-1,-1,Money,
AIT,109563,5080.0,9,-1,-1,Shops,
ALGN,1097149,3842.0,10,-1,-1,Hlth,
MOH,1179929,6324.0,11,-1,-1,Money,
DINO,1915657,4610.0,12,-1,-1,Other,
MGM,789570,7011.0,12,-1,-1,Other,
CNM,1856525,5099.0,9,-1,-1,Shops,
WAL,1212545,6022.0,11,-1,-1,Money,
ENSG,1125376,8051.0,10,-1,-1,Hlth,
DVA,927066,8090.0,10,-1,-1,Hlth,
UHAL,4457,7510.0,12,-1,-1,Other,
NXT,1852131,3812.0,6,-1,-1,BusEq,
PEGA,1013857,7374.0,6,-1,-1,BusEq,
IPG,51644,7311.0,12,-1,-1,Other,
UWMC,1783398,6162.0,11,-1,-1,Money,
ESTC,1707753,7372.0,6,-1,-1,BusEq,
MTSI,1493594,3674.0,6,-1,-1,BusEq,
ALV,1034670,3714.0,2,-1,-1,Durbl,
KVYO,1835830,7372.0,6,-1,-1,BusEq,
KT,892450,4813.0,7,-1,-1,Telcm,
TTEK,831641,8711.0,12,-1,-1,Other,
CAI,2019410,8071.0,10,-1,-1,Hlth,
RRX,82811,3569.0,3,-1,-1,Manuf,
MRNA,1682852,2836.0,10,-1,-1,Hlth,
PCTY,1591698,7372.0,6,-1,-1,BusEq,
SKX,1065837,3140.0,1,-1,-1,NoDur,
NYT,71691,2711.0,1,-1,-1,NoDur,
BWA,908255,3714.0,2,-1,-1,Durbl,
DOX,1062579,7371.0,6,-1,-1,BusEq,
TTAN,1638826,7372.0,6,-1,-1,BusEq,
XP,1787425,6211.0,11,-1,-1,Money,
FSV,1637810,6500.0,11,-1,-1,Money,
DCI,29644,3564.0,3,-1,-1,Manuf,
FND,1507079,5211.0,9,-1,-1,Shops,
FYBR,20520,4813.0,7,-1,-1,Telcm,
CUBE,1298675,6798.0,11,-1,-1,Money,
ELAN,1739104,2834.0,10,-1,-1,Hlth,
MMYT,1495153,4700.0,12,-1,-1,Other,
CAG,23217,2000.0,1,-1,-1,NoDur,
WTS,795403,3490.0,3,-1,-1,Manuf,
SFD,91388,2011.0,1,-1,-1,NoDur,
CDE,215466,1040.0,12,-1,-1,Other,
KMX,1170010,5500.0,9,-1,-1,Shops,
ROIV,1635088,2834.0,10,-1,-1,Hlth,
MTCH,891103,7370.0,6,-1,-1,BusEq,
EPAM,1352010,7371.0,6,-1,-1,BusEq,
DSGX,1050140,7372.0,6,-1,-1,BusEq,
PSO,938323,2731.0,1,-1,-1,NoDur,
UMBF,101382,6021.0,11,-1,-1,Money,
HMY,1023514,1040.0,12,-1,-1,Other,
WTFC,1015328,6022.0,11,-1,-1,Money,
SPXC,88205,3540.0,3,-1,-1,Manuf,
LLYVA,2078416,,12,-1,-1,Other,
USO,1327068,6221.0,11,-1,-1,Money,
PRMB,2042694,2080.0,1,-1,-1,NoDur,
SRAD,1836470,7370.0,6,-1,-1,BusEq,
LSCC,855658,3674.0,6,-1,-1,BusEq,
AES,874761,4991.0,12,-1,-1,Other,
CHYM,1795586,6199.0,11,-1,-1,Money,
ATR,896622,3089.0,3,-1,-1,Manuf,
VRNA,1657312,2834.0,10,-1,-1,Hlth,
SARO,2025410,3724.0,3,-1,-1,Manuf,
WING,1636222,5812.0,9,-1,-1,Shops,
GTLS,892553,3443.0,3,-1,-1,Manuf,
GAP,39911,5651.0,9,-1,-1,Shops,
HALO,1159036,2836.0,10,-1,-1,Hlth,
CMA,28412,6021.0,11,-1,-1,Money,
DDS,28917,5311.0,9,-1,-1,Shops,
NICE,1003935,7372.0,6,-1,-1,BusEq,
LAD,1023128,5500.0,9,-1,-1,Shops,
OGE,1021635,4911.0,8,-1,-1,Utils,
MYTHY,1437470,,12,-1,-1,Other,
EGP,49600,6798.0,11,-1,-1,Money,
PRI,1475922,6311.0,11,-1,-1,Money,
VIRT,1592386,6211.0,11,-1,-1,Money,
AVTR,1722482,3826.0,6,-1,-1,BusEq,
ONB,707179,6021.0,11,-1,-1,Money,
AM,1623925,4922.0,8,-1,-1,Utils,
BIRK,1977102,3140.0,1,-1,-1,NoDur,
FRT,34903,6798.0,11,-1,-1,Money,
LBRDA,1611983,4841.0,7,-1,-1,Telcm,
OSK,775158,3711.0,2,-1,-1,Durbl,
OTEX,1002638,7373.0,6,-1,-1,BusEq,
JCYGY,1289688,8880.0,12,-1,-1,Other,
PLNT,1637207,7997.0,12,-1,-1,Other,
LEVI,94845,2300.0,1,-1,-1,NoDur,
FMCC,1026214,6111.0,11,-1,-1,Money,
GRFS,1438569,2834.0,10,-1,-1,Hlth,
HESM,1789832,1311.0,4,-1,-1,Enrgy,
ALB,915913,2821.0,5,-1,-1,Chems,
QRVO,1604778,3674.0,6,-1,-1,BusEq,
BRX,1581068,6798.0,11,-1,-1,Money,
EDU,1372920,8200.0,12,-1,-1,Other,
AN,350698,5500.0,9,-1,-1,Shops,
STRL,874238,1600.0,12,-1,-1,Other,
CIGI,913353,6500.0,11,-1,-1,Money,
ZION,109380,6021.0,11,-1,-1,Money,
DBX,1467623,7372.0,6,-1,-1,BusEq,
AAL,6201,4512.0,12,-1,-1,Other,
MHK,851968,2273.0,1,-1,-1,NoDur,
SKM,1015650,4812.0,7,-1,-1,Telcm,
CAE,1173382,3690.0,6,-1,-1,BusEq,
AWI,7431,3089.0,3,-1,-1,Manuf,
BPOP,763901,6022.0,11,-1,-1,Money,
IDKOY,1380365,,12,-1,-1,Other,
LKQ,1065696,5010.0,9,-1,-1,Shops,
SAIA,1177702,4213.0,12,-1,-1,Other,
VIPS,1529192,5961.0,9,-1,-1,Shops,
HLNE,1433642,6282.0,11,-1,-1,Money,
TIGO,912958,4812.0,7,-1,-1,Telcm,
KRMN,2040127,3728.0,3,-1,-1,Manuf,
CFR,39263,6021.0,11,-1,-1,Money,
TECH,842023,2836.0,10,-1,-1,Hlth,
CVLT,1169561,7372.0,6,-1,-1,BusEq,
NVMI,1109345,3827.0,6,-1,-1,BusEq,
IREN,1878848,6199.0,11,-1,-1,Money,
HSIC,1000228,5047.0,9,-1,-1,Shops,
GIL,1061894,2300.0,1,-1,-1,NoDur,
INGR,1046257,2040.0,1,-1,-1,NoDur,
