symbol,ftd_date,round,entry_bar,exit_bar,hold,entry_price,exit_price,return_pct,exit_reason
TSLA,2024-04-25,2,30,32,2,177.47999572753906,172.15559585571287,-3.000000000000009,SL
TSLA,2024-04-25,3,37,98,61,184.86000061035156,226.77999877929688,22.676619079594403,white_bar
TSLA,2024-10-28,0,0,3,3,262.510009765625,254.63470947265625,-2.9999999999999982,SL
TSLA,2024-10-28,1,15,22,7,338.739990234375,328.5777905273437,-3.000000000000008,SL
TSLA,2025-02-14,0,0,4,4,355.8399963378906,345.1647964477539,-3.0000000000000098,SL
TSLA,2025-02-14,1,11,13,2,272.0400085449219,263.8788082885742,-3.0000000000000098,SL
TSLA,2025-04-10,0,0,1,1,252.39999389648438,244.82799407958984,-3.0000000000000004,SL
TSLA,2025-04-10,1,6,15,9,227.5,287.2099914550781,26.246150090144234,white_bar
TSLA,2025-04-10,2,20,38,18,298.260009765625,289.31220947265626,-2.9999999999999956,SL
TSLA,2025-04-10,3,45,46,1,329.1300048828125,319.2561047363281,-3.000000000000008,SL
TSLA,2026-03-25,0,0,1,1,385.95001220703125,374.3715118408203,-3.0000000000000058,SL
TSLA,2026-03-25,1,12,21,9,352.4200134277344,376.29998779296875,6.775998369948162,white_bar
JPM,2014-01-16,0,0,4,4,42.545406341552734,41.269044151306154,-2.9999999999999956,SL
JPM,2014-01-16,1,9,11,2,40.3889274597168,39.17725963592529,-3.0000000000000107,SL
JPM,2014-07-15,0,0,7,7,42.586639404296875,43.24441146850586,1.544550294200056,white_bar
JPM,2014-07-15,1,14,20,6,41.40265655517578,41.183414459228516,-0.5295363007808203,white_bar
JPM,2014-07-15,2,26,33,7,42.126220703125,43.44903564453125,3.1401225159230135,white_bar
JPM,2014-07-15,3,40,64,24,43.28096389770508,41.98253498077393,-2.999999999999997,SL
JPM,2014-07-15,4,75,85,10,43.62405776977539,44.55849838256836,2.1420304771382113,white_bar
JPM,2014-07-15,5,102,104,2,46.1109733581543,44.727644157409664,-3.0000000000000093,SL
JPM,2014-07-15,6,112,119,7,45.5738639831543,46.27432632446289,1.5369825599328362,white_bar
JPM,2014-10-20,0,0,7,7,41.66689682006836,43.62405776977539,4.6971603336785765,white_bar
JPM,2014-10-20,1,17,34,17,44.55849838256836,46.1109733581543,3.484127679206708,white_bar
JPM,2014-10-20,2,44,51,7,45.5738639831543,46.27432632446289,1.5369825599328362,white_bar
JPM,2014-10-20,3,57,59,2,43.564056396484375,42.257134704589845,-2.9999999999999973,SL
JPM,2014-10-20,4,67,70,3,41.616519927978516,40.36802433013916,-3.0000000000000075,SL
JPM,2014-12-19,0,0,8,8,45.56649398803711,46.27432632446289,1.5534053083206565,white_bar
JPM,2014-12-19,1,14,16,2,43.564056396484375,42.257134704589845,-2.9999999999999973,SL
JPM,2014-12-19,2,24,27,3,41.616519927978516,40.36802433013916,-3.0000000000000075,SL
JPM,2015-08-27,0,0,3,3,48.379451751708984,46.928068199157714,-3.0000000000000018,SL
JPM,2015-08-27,1,11,17,6,46.803810119628906,45.39969581604004,-3.000000000000005,SL
JPM,2015-12-16,0,0,2,2,51.03345489501953,49.502451248168946,-2.9999999999999996,SL
JPM,2015-12-16,1,28,32,4,43.57776641845703,42.27043342590332,-3.0,SL
JPM,2016-02-17,0,0,4,4,44.711334228515625,43.369994201660155,-3.0000000000000018,SL
JPM,2016-02-17,1,12,16,4,45.68512725830078,44.314573440551754,-3.0000000000000075,SL
JPM,2016-04-12,0,0,11,11,45.43323516845703,49.135032653808594,8.147774358629896,white_bar
JPM,2016-04-12,1,25,31,6,47.257301330566406,50.21567916870117,6.260149764881438,white_bar
JPM,2016-04-12,2,42,44,2,48.92809295654297,47.46025016784668,-2.999999999999998,SL
JPM,2016-04-12,3,63,80,17,48.81465530395508,49.8651008605957,2.1519061234782813,white_bar
JPM,2016-04-12,4,100,110,10,51.91191864013672,50.83829116821289,-2.0681714335515466,white_bar
JPM,2017-06-05,0,0,12,12,65.13902282714844,68.54586791992188,5.2301139085456825,white_bar
JPM,2017-06-05,1,25,63,38,73.44023895263672,72.54627227783203,-1.2172709233438455,white_bar
JPM,2017-06-05,2,78,92,14,74.46076965332031,76.2806396484375,2.4440655174399435,white_bar
JPM,2017-06-05,3,103,109,6,80.69706726074219,78.27615524291991,-3.0000000000000115,SL
JPM,2017-06-05,4,114,119,5,77.40265655517578,78.72361755371094,1.706609381802705,cycle_end
JPM,2017-09-12,0,0,9,9,71.90547180175781,74.46076965332031,3.5536904042677215,white_bar
JPM,2017-09-12,1,23,34,11,76.2806396484375,80.69706726074219,5.789709725376105,white_bar
JPM,2017-09-12,2,45,59,14,77.40265655517578,84.1267318725586,8.68713764700003,white_bar
JPM,2017-09-12,3,79,86,7,87.22064208984375,89.80430603027344,2.962216143477047,white_bar
JPM,2017-09-12,4,100,110,10,87.02867126464844,91.7560806274414,5.43201371926871,white_bar
JPM,2018-06-29,0,0,9,9,83.77180480957031,85.97303771972656,2.6276536779410242,white_bar
JPM,2018-06-29,1,16,27,11,92.26984405517578,95.21212768554688,3.1887814057772315,white_bar
JPM,2018-06-29,2,32,47,15,91.90611267089844,92.22942352294922,0.3517838396761566,white_bar
JPM,2018-06-29,3,54,66,12,92.01927947998047,92.98926544189453,1.054111668115257,white_bar
JPM,2018-06-29,4,82,112,30,85.35411071777344,82.79348739624024,-2.999999999999996,SL
JPM,2019-06-05,0,0,42,42,91.06330871582031,91.2416763305664,0.1958720995991069,white_bar
JPM,2019-06-05,1,64,71,7,93.57329559326172,99.2275161743164,6.042557916985294,white_bar
JPM,2019-06-05,2,88,119,31,94.54113006591797,109.06266784667969,15.36002136915087,cycle_end
JPM,2020-07-14,0,0,9,9,84.6452865600586,83.51622772216797,-1.3338708908375196,white_bar
JPM,2020-07-14,1,16,23,7,83.78339385986328,88.26518249511719,5.349256491984771,white_bar
JPM,2020-07-14,2,43,44,1,88.31687927246094,85.66737289428711,-2.999999999999997,SL
JPM,2020-07-14,3,55,62,7,82.97323608398438,88.03166961669922,6.09646407860333,white_bar
JPM,2020-07-14,4,67,75,8,88.30133056640625,85.65229064941406,-3.000000000000008,SL
JPM,2020-07-14,5,88,91,3,102.03671264648438,98.97561126708985,-2.999999999999998,SL
JPM,2021-11-24,0,0,1,1,148.88204956054688,144.41558807373048,-2.9999999999999956,SL
JPM,2021-11-24,1,13,17,4,141.89984130859375,137.64284606933595,-2.9999999999999942,SL
JPM,2022-05-25,0,0,11,11,114.9889907836914,111.53932106018065,-3.0000000000000084,SL
JPM,2022-05-25,1,24,33,9,101.7676010131836,98.71457298278808,-3.0000000000000018,SL
JPM,2022-07-19,0,0,7,7,104.44562530517578,104.67357635498047,0.21824853758943547,white_bar
JPM,2022-07-19,1,16,26,10,107.9375,104.699375,-2.999999999999997,SL
JPM,2022-07-19,2,70,78,8,114.16486358642578,120.84309387207031,5.849637161427462,white_bar
JPM,2022-10-04,0,0,2,2,102.81366729736328,99.72925727844238,-3.000000000000007,SL
JPM,2022-10-04,1,16,24,8,114.16486358642578,120.84309387207031,5.849637161427462,white_bar
JPM,2022-10-04,2,73,82,9,124.86785888671875,129.35289001464844,3.591821921122671,white_bar
JPM,2022-10-04,3,101,105,4,132.09580993652344,128.13293563842774,-2.9999999999999964,SL
JPM,2023-10-10,0,0,9,9,137.97250366210938,133.8333285522461,-3.000000000000005,SL
JPM,2023-10-10,1,37,86,49,148.57266235351562,166.09231567382812,11.791976426070915,white_bar
JPM,2025-11-26,0,0,11,11,304.6991882324219,315.47515869140625,3.536593097440272,white_bar
JPM,2025-11-26,1,61,62,1,304.5712890625,295.434150390625,-2.999999999999998,SL
JPM,2025-11-26,2,70,100,30,286.0560302734375,311.69000244140625,8.961171747879444,white_bar
JNJ,2014-12-19,0,0,16,16,77.302978515625,76.16779327392578,-1.4684883603414678,white_bar
JNJ,2014-12-19,1,35,36,1,73.51656341552734,71.31106651306152,-3.000000000000006,SL
JNJ,2015-08-27,0,0,3,3,72.02745056152344,69.86662704467773,-3.0000000000000098,SL
JNJ,2015-08-27,1,30,38,8,71.39116668701172,73.08291625976562,2.3696903290161364,white_bar
JNJ,2015-08-27,2,60,73,13,77.27899169921875,77.399658203125,0.15614399366894158,white_bar
JNJ,2015-08-27,3,84,88,4,77.8370132446289,75.50190284729004,-2.9999999999999987,SL
JNJ,2015-08-27,4,112,117,5,76.91703033447266,77.1583480834961,0.3137377352896628,white_bar
JNJ,2016-10-04,0,0,6,6,91.5008773803711,90.8463134765625,-0.715363527157841,white_bar
JNJ,2016-10-04,1,17,25,8,89.09822082519531,90.13783264160156,1.166815461383789,white_bar
JNJ,2016-10-04,2,33,36,3,89.45026397705078,86.76675605773926,-3.0,SL
JNJ,2016-10-04,3,42,66,24,86.81392669677734,90.16363525390625,3.858492162010744,white_bar
JNJ,2016-10-04,4,87,96,9,87.93048095703125,92.67594909667969,5.396840877018963,white_bar
JNJ,2016-10-04,5,102,119,17,96.49717712402344,98.19093322753906,1.7552390173431884,cycle_end
JNJ,2016-12-12,0,0,18,18,89.45026397705078,90.16363525390625,0.7975060610648282,white_bar
JNJ,2016-12-12,1,39,48,9,87.93048095703125,92.67594909667969,5.396840877018963,white_bar
JNJ,2016-12-12,2,54,106,52,96.49717712402344,99.72859191894531,3.34871432639805,white_bar
JNJ,2017-04-21,0,0,17,17,95.03759765625,99.72859191894531,4.935935228142645,white_bar
JNJ,2017-04-21,1,36,43,7,103.72918701171875,106.8956298828125,3.0526055031512227,white_bar
JNJ,2017-04-21,2,77,105,28,104.56990051269531,105.33787536621094,0.7344129139937251,white_bar
JNJ,2018-03-28,0,0,2,2,102.04187774658203,98.98062141418457,-3.0000000000000018,SL
JNJ,2018-03-28,1,7,13,6,103.66717529296875,104.51583099365234,0.8186349230460358,white_bar
JNJ,2018-03-28,2,20,24,4,102.49024200439453,99.41553474426269,-3.000000000000009,SL
JNJ,2018-03-28,3,33,42,9,100.18437957763672,97.17884819030762,-2.9999999999999982,SL
JNJ,2018-06-01,0,0,5,5,97.80593872070312,100.06436157226562,2.309085604721513,white_bar
JNJ,2018-06-01,1,31,34,3,104.13761138916016,101.01348304748535,-3.0,SL
JNJ,2018-06-01,2,48,98,50,105.8233642578125,112.90245056152344,6.689530571400557,white_bar
JNJ,2018-06-01,3,104,119,15,111.68450164794922,119.9501953125,7.400931680391805,cycle_end
JNJ,2018-07-06,0,0,7,7,101.42748260498047,104.13761138916016,2.6719866396907004,white_bar
JNJ,2018-07-06,1,24,74,50,105.8233642578125,112.90245056152344,6.689530571400557,white_bar
JNJ,2018-07-06,2,80,99,19,111.68450164794922,115.51712799072266,3.43165460401534,white_bar
JNJ,2018-07-06,3,113,118,5,105.52367401123047,102.35796379089355,-3.000000000000005,SL
JNJ,2018-10-17,0,0,6,6,113.2353515625,109.838291015625,-2.9999999999999973,SL
JNJ,2018-10-17,1,27,40,13,115.51712799072266,112.05161415100098,-3.0000000000000004,SL
JNJ,2019-04-16,0,0,29,29,113.52778625488281,110.12195266723633,-2.9999999999999996,SL
JNJ,2019-04-16,1,39,44,5,117.3356704711914,116.31704711914062,-0.8681276102656921,white_bar
JNJ,2020-11-04,0,0,16,16,119.47215270996094,124.27213287353516,4.017656043435487,white_bar
JNJ,2020-11-04,1,35,49,14,131.581787109375,138.33908081054688,5.135432379828521,white_bar
JNJ,2020-11-04,2,58,64,6,140.78140258789062,142.326171875,1.0972822110825091,white_bar
JNJ,2020-11-04,3,75,80,5,141.19033813476562,136.95462799072266,-3.0,SL
JNJ,2020-11-04,4,99,106,7,143.2918243408203,138.9930696105957,-2.9999999999999942,SL
JNJ,2021-04-16,0,0,7,7,140.8863983154297,141.70263671875,0.5793592661037734,white_bar
JNJ,2021-04-16,1,15,22,7,146.3224639892578,148.01577758789062,1.1572478705369027,white_bar
JNJ,2021-04-16,2,51,58,7,143.32943725585938,148.3275909423828,3.4871787556112173,white_bar
JNJ,2021-04-16,3,64,72,8,145.81980895996094,150.450927734375,3.1759188325954195,white_bar
JNJ,2021-04-16,4,106,114,8,145.22718811035156,143.1087646484375,-1.4586961914489238,white_bar
JNJ,2021-10-15,0,0,15,15,141.78152465820312,143.6537628173828,1.3205092579538462,white_bar
JNJ,2021-10-15,1,32,52,20,139.86129760742188,152.45130920410156,9.001783775822474,white_bar
JNJ,2021-10-15,2,57,63,6,151.8496551513672,148.49644470214844,-2.208243703863663,white_bar
JNJ,2021-10-15,3,71,77,6,150.92950439453125,151.8496551513672,0.6096559851085538,white_bar
JNJ,2021-10-15,4,86,90,4,147.03662109375,142.6255224609375,-2.999999999999998,SL
JNJ,2021-10-15,5,107,119,12,156.56423950195312,162.26295471191406,3.6398574975288955,cycle_end
JNJ,2021-12-03,0,0,18,18,141.011474609375,152.45130920410156,8.112697655575044,white_bar
JNJ,2021-12-03,1,23,29,6,151.8496551513672,148.49644470214844,-2.208243703863663,white_bar
JNJ,2021-12-03,2,37,43,6,150.92950439453125,151.8496551513672,0.6096559851085538,white_bar
JNJ,2021-12-03,3,52,56,4,147.03662109375,142.6255224609375,-2.999999999999998,SL
JNJ,2021-12-03,4,73,93,20,156.56423950195312,163.01983642578125,4.123289548343887,white_bar
JNJ,2022-01-27,0,0,6,6,150.92950439453125,151.8496551513672,0.6096559851085538,white_bar
JNJ,2022-01-27,1,15,19,4,147.03662109375,142.6255224609375,-2.999999999999998,SL
JNJ,2022-01-27,2,36,56,20,156.56423950195312,163.01983642578125,4.123289548343887,white_bar
JNJ,2022-01-27,3,86,93,7,159.25506591796875,154.47741394042967,-3.0000000000000107,SL
JNJ,2022-01-27,4,114,118,4,157.22079467773438,152.50417083740234,-3.0000000000000013,SL
JNJ,2022-03-01,0,0,14,14,146.0304412841797,156.56423950195312,7.213426272727852,white_bar
JNJ,2022-03-01,1,34,43,9,163.01983642578125,158.1292413330078,-3.000000000000009,SL
JNJ,2022-03-01,2,64,71,7,159.25506591796875,154.47741394042967,-3.0000000000000107,SL
JNJ,2022-05-24,0,0,4,4,162.5618438720703,157.6849885559082,-2.9999999999999987,SL
JNJ,2022-05-24,1,15,33,18,152.33677673339844,157.22079467773438,3.206066223183493,white_bar
JNJ,2022-05-24,2,42,54,12,155.64356994628906,150.97426284790038,-3.000000000000009,SL
JNJ,2022-05-24,3,66,78,12,147.0541229248047,148.93064880371094,1.2760783863678553,white_bar
JNJ,2022-05-24,4,85,92,7,149.489990234375,148.9577178955078,-0.3560588491795836,white_bar
JNJ,2022-09-06,0,0,7,7,147.21652221679688,148.93064880371094,1.1643574791080664,white_bar
JNJ,2022-09-06,1,14,21,7,149.489990234375,148.9577178955078,-0.3560588491795836,white_bar
JNJ,2022-09-06,2,59,69,10,159.8889923095703,162.721923828125,1.7718114784723171,white_bar
JNJ,2022-09-06,3,81,87,6,160.39744567871094,159.04452514648438,-0.8434800981410713,white_bar
JNJ,2022-09-06,4,94,100,6,153.21517944335938,148.61872406005858,-3.0000000000000075,SL
JNJ,2023-03-14,0,0,20,20,140.76393127441406,149.90916442871094,6.4968583013418275,white_bar
JNJ,2023-03-14,1,36,42,6,148.27215576171875,147.03753662109375,-0.8326709315598667,white_bar
JNJ,2023-03-14,2,53,64,11,142.24061584472656,148.8656768798828,4.657643666551847,white_bar
JNJ,2023-03-14,3,85,92,7,146.57131958007812,159.14878845214844,8.581125494472134,white_bar
JNJ,2023-03-14,4,102,108,6,159.47128295898438,160.33741760253906,0.5431289116658422,white_bar
JNJ,2023-03-14,5,116,119,3,152.4988250732422,148.9441375732422,-2.3309605816915333,cycle_end
JNJ,2023-07-24,0,0,12,12,157.63763427734375,159.47128295898438,1.1632048971342395,white_bar
JNJ,2023-07-24,1,18,20,2,160.33741760253906,155.5272950744629,-2.999999999999995,SL
JNJ,2023-07-24,2,26,31,5,152.4988250732422,147.9238603210449,-3.000000000000006,SL
JNJ,2024-02-20,0,0,9,9,148.80709838867188,150.6735382080078,1.2542680016923322,white_bar
JNJ,2024-02-20,1,18,31,13,149.10874938964844,144.63548690795898,-3.000000000000005,SL
JNJ,2024-02-20,2,59,68,9,142.69873046875,138.41776855468748,-3.000000000000011,SL
JNJ,2024-06-03,0,0,21,21,140.39320373535156,138.4451446533203,-1.3875736361878614,white_bar
JNJ,2024-06-03,1,26,49,23,142.25575256347656,150.5135955810547,5.80492730084385,white_bar
JNJ,2024-06-03,2,58,64,6,156.42428588867188,160.24465942382812,2.442314832030132,white_bar
JNJ,2024-06-03,3,76,83,7,157.1807098388672,155.10296630859375,-1.321882012368708,white_bar
JNJ,2024-06-03,4,118,119,1,146.4951629638672,146.60052490234375,0.07192178659342484,cycle_end
JNJ,2025-05-19,0,0,13,13,148.3565216064453,152.1206817626953,2.5372394253320554,white_bar
JNJ,2025-05-19,1,35,57,22,154.7307586669922,170.55807495117188,10.228939882756508,white_bar
JNJ,2025-05-19,2,66,72,6,175.9254150390625,176.00094604492188,0.0429335385354095,white_bar
PG,2014-10-21,0,0,12,12,60.86306381225586,64.43946838378906,5.876149420550581,white_bar
PG,2014-10-21,1,28,46,18,65.2947998046875,67.74478912353516,3.7521966928088695,white_bar
PG,2014-10-21,2,61,66,5,66.09939575195312,64.11641387939453,-3.0000000000000044,SL
PG,2014-10-21,3,75,80,5,62.08727264404297,62.408470153808594,0.5173322906404758,white_bar
PG,2014-10-21,4,115,119,4,60.42284393310547,61.02874755859375,1.002772438449076,cycle_end
PG,2015-06-11,0,0,26,26,58.436275482177734,60.482059478759766,3.5008801976196575,white_bar
PG,2015-06-11,1,56,57,1,52.430545806884766,50.85762943267822,-2.9999999999999987,SL
PG,2015-06-11,2,63,74,11,50.687049865722656,53.91436004638672,6.367129649907966,white_bar
PG,2015-06-11,3,85,95,10,55.14589309692383,58.00705337524414,5.188346978607397,white_bar
PG,2015-06-11,4,106,119,13,56.71951675415039,56.023338317871094,-1.2274054436973931,cycle_end
PG,2015-08-27,0,0,3,3,53.0314826965332,51.440538215637204,-3.0000000000000053,SL
PG,2015-08-27,1,9,20,11,50.687049865722656,53.91436004638672,6.367129649907966,white_bar
PG,2015-08-27,2,31,41,10,55.14589309692383,58.00705337524414,5.188346978607397,white_bar
PG,2015-08-27,3,52,74,22,56.71951675415039,58.22412109375,2.65271008235364,white_bar
PG,2015-08-27,4,82,89,7,59.82606887817383,58.85294723510742,-1.62658463327753,white_bar
PG,2015-08-27,5,110,117,7,60.93649673461914,61.517940521240234,0.9541798721270515,white_bar
PG,2016-11-15,0,0,8,8,64.65280151367188,64.22754669189453,-0.6577515773812475,white_bar
PG,2016-11-15,1,14,22,8,64.10386657714844,65.47235107421875,2.1347924394285225,white_bar
PG,2016-11-15,2,42,53,11,66.18608093261719,68.39151763916016,3.3321760035743506,white_bar
PG,2016-11-15,3,75,82,7,70.36315155029297,71.25935363769531,1.2736809930433144,white_bar
PG,2016-11-15,4,88,111,23,70.58135223388672,68.8602294921875,-2.4384949951028183,white_bar
PG,2017-01-13,0,0,13,13,64.9543685913086,68.39151763916016,5.291636455552399,white_bar
PG,2017-01-13,1,35,42,7,70.36315155029297,71.25935363769531,1.2736809930433144,white_bar
PG,2017-01-13,2,48,71,23,70.58135223388672,68.8602294921875,-2.4384949951028183,white_bar
PG,2017-01-13,3,85,103,18,67.73731231689453,69.1507797241211,2.0866895347337633,white_bar
PG,2017-07-05,0,0,24,24,68.84452056884766,72.47911834716797,5.279429282517189,white_bar
PG,2017-07-05,1,34,40,6,73.43675231933594,72.7086410522461,-0.9914807560166732,white_bar
PG,2017-07-05,2,46,52,6,73.47633361816406,73.7216796875,0.33391169272398963,white_bar
PG,2017-07-05,3,57,62,5,73.38137817382812,72.6295166015625,-1.02459451018294,white_bar
PG,2017-07-05,4,71,76,5,73.6346206665039,71.4255820465088,-2.999999999999994,SL
PG,2017-10-02,0,0,9,9,72.6295166015625,73.6346206665039,1.383878224682805,white_bar
PG,2017-10-02,1,19,30,11,69.40223693847656,70.96505737304688,2.2518300612640423,white_bar
PG,2017-10-02,2,53,59,6,73.26942443847656,73.7398910522461,0.6421049672153168,white_bar
PG,2017-10-02,3,65,72,7,72.70330810546875,71.93785858154297,-1.0528400204504642,white_bar
PG,2017-10-02,4,80,85,5,70.48568725585938,68.3711166381836,-3.0,SL
PG,2017-11-10,0,0,24,24,70.2952880859375,73.26942443847656,4.230918506092637,white_bar
PG,2017-11-10,1,30,36,6,73.7398910522461,72.70330810546875,-1.4057288829500783,white_bar
PG,2017-11-10,2,43,51,8,71.93785858154297,70.48568725585938,-2.018646863163892,white_bar
PG,2018-03-28,0,0,7,7,63.34312057495117,62.796810150146484,-0.8624621266618244,white_bar
PG,2018-03-28,1,15,18,3,60.77497100830078,58.95172187805176,-3.0000000000000018,SL
PG,2018-10-17,0,0,20,20,66.98055267333984,77.17253112792969,15.216324810419996,white_bar
PG,2018-10-17,1,37,44,7,77.51921081542969,75.1936344909668,-2.999999999999995,SL
PG,2018-10-17,2,55,63,8,76.32229614257812,76.06067657470703,-0.34278262197767306,white_bar
PG,2020-02-18,0,0,5,5,106.60404968261719,103.40592819213867,-2.999999999999998,SL
PG,2020-02-18,1,12,13,1,103.8379898071289,100.72285011291504,-2.9999999999999987,SL
PG,2021-02-18,0,0,6,6,113.32376861572266,109.92405555725098,-2.9999999999999964,SL
PG,2021-02-18,1,33,46,13,119.63169860839844,116.04274765014648,-3.000000000000003,SL
PG,2022-06-21,0,0,15,15,122.91766357421875,131.32733154296875,6.841708281960769,white_bar
PG,2022-06-21,1,42,45,3,135.8359375,131.760859375,-3.0000000000000036,SL
PG,2022-06-21,2,65,68,3,123.57051086425781,119.86339553833008,-2.9999999999999973,SL
PG,2023-06-05,0,0,9,9,135.01400756835938,138.344482421875,2.466762459316943,white_bar
PG,2023-06-05,1,24,35,11,136.99374389648438,143.31236267089844,4.612341114780071,white_bar
PG,2023-06-05,2,41,51,10,146.1611328125,141.776298828125,-3.000000000000005,SL
PG,2023-06-05,3,66,77,11,142.37208557128906,140.25881958007812,-1.4843260760921952,white_bar
PG,2024-06-03,0,0,14,14,156.2268829345703,159.83248901367188,2.3079293469688142,white_bar
PG,2024-06-03,1,45,56,11,162.2924346923828,162.41653442382812,0.07646673837911011,white_bar
PG,2024-06-03,2,70,77,7,165.58563232421875,165.8719940185547,0.1729387328577142,white_bar
PG,2024-06-03,3,83,87,4,165.17518615722656,160.21993057250975,-3.0000000000000075,SL
PG,2024-06-03,4,98,107,9,162.93939208984375,158.05121032714842,-3.0000000000000075,SL
PG,2024-08-02,0,0,14,14,162.34971618652344,162.41653442382812,0.04115697820371924,white_bar
PG,2024-08-02,1,28,35,7,165.58563232421875,165.8719940185547,0.1729387328577142,white_bar
PG,2024-08-02,2,41,45,4,165.17518615722656,160.21993057250975,-3.0000000000000075,SL
PG,2024-08-02,3,56,65,9,162.93939208984375,158.05121032714842,-3.0000000000000075,SL
PG,2024-10-11,0,0,7,7,163.31381225585938,162.93939208984375,-0.2292642372642866,white_bar
PG,2024-10-11,1,43,57,14,164.04356384277344,159.12225692749024,-2.9999999999999956,SL
PG,2024-11-11,0,0,22,22,159.4156036376953,164.04356384277344,2.903078556598584,white_bar
PG,2024-11-11,1,46,60,14,155.2772979736328,161.83670043945312,4.224315177698511,white_bar
PG,2024-11-11,2,72,83,11,166.1258087158203,161.1420344543457,-3.0000000000000075,SL
PG,2024-11-11,3,96,98,2,163.73974609375,158.8275537109375,-2.999999999999995,SL
PG,2025-06-24,0,0,7,7,155.87596130371094,156.33279418945312,0.29307462287407343,white_bar
PG,2025-06-24,1,20,25,5,154.90626525878906,150.2590773010254,-2.999999999999994,SL
PG,2025-06-24,2,44,54,10,152.6455078125,153.99610900878906,0.8847959010677569,white_bar
PG,2025-06-24,3,68,77,9,150.3749542236328,145.86370559692384,-2.9999999999999947,SL
PG,2025-06-24,4,83,94,11,148.3882293701172,143.93658248901366,-3.0000000000000084,SL
PG,2025-10-16,0,0,16,16,146.4113006591797,144.85304260253906,-1.0643017647032462,white_bar
PG,2025-10-16,1,29,32,3,146.1046600341797,141.72152023315428,-3.0000000000000115,SL
PG,2025-12-11,0,0,12,12,138.72305297851562,141.9654541015625,2.3373196115782093,white_bar
PG,2025-12-11,1,26,49,23,143.94635009765625,164.04473876953125,13.962416315689719,white_bar
PG,2025-12-11,2,60,65,5,152.17413330078125,147.60890930175782,-2.9999999999999956,SL
PG,2025-12-11,3,75,84,9,143.0131072998047,142.30841064453125,-0.49274969866653606,white_bar
CL,2014-12-19,0,0,10,10,53.46208190917969,51.8582194519043,-2.9999999999999996,SL
CL,2014-12-19,1,20,23,3,52.490821838378906,50.916097183227535,-3.0000000000000075,SL
CL,2015-03-23,0,0,20,20,53.88852310180664,53.29350662231445,-1.1041617866722335,white_bar
CL,2015-03-23,1,25,32,7,53.1081657409668,52.420833587646484,-1.2942118104261986,white_bar
CL,2015-04-23,0,0,5,5,53.45566940307617,51.851999320983886,-3.0000000000000018,SL
CL,2015-04-23,1,10,17,7,52.420833587646484,52.9846076965332,1.075477191609517,white_bar
CL,2015-04-23,2,30,40,10,50.56743240356445,51.664031982421875,2.1685886087823665,white_bar
CL,2015-04-23,3,50,68,18,50.9381217956543,52.825035095214844,3.7043244490446168,white_bar
CL,2015-04-23,4,74,83,9,53.190040588378906,51.59433937072754,-3.0,SL
CL,2015-04-23,5,97,108,11,48.09548568725586,49.03518295288086,1.9538159396818338,white_bar
CL,2015-08-27,0,0,3,3,48.9963493347168,47.52645885467529,-3.000000000000005,SL
CL,2015-08-27,1,9,20,11,48.09548568725586,49.03518295288086,1.9538159396818338,white_bar
CL,2015-08-27,2,37,48,11,52.07950210571289,52.70431900024414,1.1997366896153763,white_bar
CL,2015-08-27,3,70,88,18,51.813934326171875,50.259516296386714,-3.0000000000000093,SL
CL,2015-08-27,4,96,99,3,49.61922836303711,48.130651512145995,-3.0000000000000018,SL
CL,2017-02-01,0,0,15,15,51.98521423339844,59.79265213012695,15.01857405391348,white_bar
CL,2017-02-01,1,23,32,9,59.214317321777344,59.278560638427734,0.10849287732438952,white_bar
CL,2017-02-01,2,46,60,14,58.997440338134766,57.22751712799072,-3.0,SL
CL,2017-02-01,3,74,90,16,59.7041015625,61.012393951416016,2.19129398931907,white_bar
CL,2017-02-01,4,99,107,8,61.311161041259766,59.47182621002197,-2.999999999999999,SL
CL,2017-02-01,5,116,118,2,58.8671989440918,57.10118297576904,-3.0000000000000013,SL
CL,2017-07-18,0,0,3,3,58.891563415527344,57.124816513061525,-2.9999999999999973,SL
CL,2017-07-18,1,17,30,13,58.10386657714844,57.90083694458008,-0.3494253386713657,white_bar
CL,2018-01-31,0,0,3,3,60.934364318847656,59.10633338928223,-2.999999999999999,SL
CL,2018-01-31,1,40,55,15,58.83317947387695,57.06818408966064,-3.000000000000007,SL
CL,2018-03-29,0,0,15,15,58.83317947387695,57.06818408966064,-3.000000000000007,SL
CL,2018-03-29,1,22,23,1,53.66307067871094,52.05317855834961,-3.0000000000000036,SL
CL,2019-09-19,0,0,14,14,60.46895980834961,60.196224212646484,-0.4510340455128276,white_bar
CL,2019-09-19,1,19,32,13,57.82689666748047,56.09208976745605,-3.0000000000000044,SL
CL,2020-03-04,0,0,1,1,65.03528594970703,63.08422737121582,-3.0000000000000044,SL
CL,2020-03-04,1,23,43,20,60.833030700683594,60.35197067260742,-0.7907875417930905,white_bar
CL,2020-11-03,0,0,14,14,72.97605895996094,74.23168182373047,1.7205956058252494,white_bar
CL,2020-11-03,1,22,31,9,74.66192626953125,75.21512603759766,0.740939586891105,white_bar
CL,2020-11-03,2,44,52,8,71.82579803466797,69.67102409362793,-2.999999999999993,SL
CL,2020-11-03,3,65,70,5,70.37240600585938,68.26123382568359,-3.0000000000000058,SL
CL,2021-03-08,0,0,2,2,67.50276184082031,65.4776789855957,-3.0000000000000018,SL
